run_id,date,gpu_class,precision,admission,specdec,traffic,seed,status,evidence_path
w2/gptq/open-loop/seed-3/ol-rate-16.64,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 16.64 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-16.64
w2/gptq/open-loop/seed-3/ol-rate-18.16,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 18.16 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-18.16
w2/gptq/open-loop/seed-3/ol-rate-19.67,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 19.67 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-19.67
w2/gptq/open-loop/seed-3/ol-rate-21.18,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 21.18 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-21.18
w2/gptq/open-loop/seed-3/ol-rate-22.70,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 22.7 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-22.70
w2/gptq/open-loop/seed-3/ol-rate-24.21,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 24.21 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-24.21
w2/gptq/open-loop/seed-3/ol-rate-25.72,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 25.72 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-25.72
w2/gptq/open-loop/seed-3/ol-rate-27.23,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 27.23 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-27.23
w2/gptq/open-loop/seed-3/ol-rate-30.26,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 30.26 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-30.26
w2/gptq/open-loop/seed-3/ol-rate-37.83,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 37.83 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-37.83
w2/gptq/open-loop/seed-3/ol-rate-45.39,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 45.39 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-45.39
w2/gptq/open-loop/seed-3/ol-rate-60.52,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 60.52 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-60.52
w2/gptq/open-loop/seed-3/ol-rate-7.57,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",gptq_int4,direct,none,open_loop 7.57 rps,3,clean,evidence/raw/w2/gptq/open-loop/seed-3/ol-rate-7.57
w3/bf16/trace/seed-1/trace-bounded_queue,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,bounded_queue,none,trace burst25,1,clean,evidence/raw/w3/bf16/trace/seed-1/trace-bounded_queue
w3/bf16/trace/seed-1/trace-hard_cap,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,hard_cap,none,trace burst25,1,clean,evidence/raw/w3/bf16/trace/seed-1/trace-hard_cap
w3/bf16/trace/seed-1/trace-passthrough,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,passthrough,none,trace burst25,1,clean,evidence/raw/w3/bf16/trace/seed-1/trace-passthrough
w3/bf16/trace/seed-2/trace-bounded_queue,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,bounded_queue,none,trace burst25,2,clean,evidence/raw/w3/bf16/trace/seed-2/trace-bounded_queue
w3/bf16/trace/seed-2/trace-hard_cap,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,hard_cap,none,trace burst25,2,clean,evidence/raw/w3/bf16/trace/seed-2/trace-hard_cap
w3/bf16/trace/seed-2/trace-passthrough,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,passthrough,none,trace burst25,2,clean,evidence/raw/w3/bf16/trace/seed-2/trace-passthrough
w3/bf16/trace/seed-3/trace-bounded_queue,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,bounded_queue,none,trace burst25,3,clean,evidence/raw/w3/bf16/trace/seed-3/trace-bounded_queue
w3/bf16/trace/seed-3/trace-hard_cap,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,hard_cap,none,trace burst25,3,clean,evidence/raw/w3/bf16/trace/seed-3/trace-hard_cap
w3/bf16/trace/seed-3/trace-passthrough,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16,passthrough,none,trace burst25,3,clean,evidence/raw/w3/bf16/trace/seed-3/trace-passthrough
w3/fp8-c192/trace/seed-1/trace-hard_cap,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,hard_cap,none,trace burst25,1,clean,evidence/raw/w3/fp8-c192/trace/seed-1/trace-hard_cap
w3/fp8-c192/trace/seed-2/trace-hard_cap,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,hard_cap,none,trace burst25,2,clean,evidence/raw/w3/fp8-c192/trace/seed-2/trace-hard_cap
w3/fp8-c192/trace/seed-3/trace-hard_cap,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,hard_cap,none,trace burst25,3,clean,evidence/raw/w3/fp8-c192/trace/seed-3/trace-hard_cap
w3/fp8/trace/seed-1/trace-bounded_queue,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,bounded_queue,none,trace burst25,1,clean,evidence/raw/w3/fp8/trace/seed-1/trace-bounded_queue
w3/fp8/trace/seed-1/trace-hard_cap,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,hard_cap,none,trace burst25,1,clean,evidence/raw/w3/fp8/trace/seed-1/trace-hard_cap
w3/fp8/trace/seed-1/trace-passthrough,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,trace burst25,1,clean,evidence/raw/w3/fp8/trace/seed-1/trace-passthrough
w3/fp8/trace/seed-2/trace-bounded_queue,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,bounded_queue,none,trace burst25,2,clean,evidence/raw/w3/fp8/trace/seed-2/trace-bounded_queue
w3/fp8/trace/seed-2/trace-hard_cap,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,hard_cap,none,trace burst25,2,clean,evidence/raw/w3/fp8/trace/seed-2/trace-hard_cap
w3/fp8/trace/seed-2/trace-passthrough,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,trace burst25,2,clean,evidence/raw/w3/fp8/trace/seed-2/trace-passthrough
w3/fp8/trace/seed-3/trace-bounded_queue,2026-09-10,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,bounded_queue,none,trace burst25,3,clean,evidence/raw/w3/fp8/trace/seed-3/trace-bounded_queue
w3/fp8/trace/seed-3/trace-hard_cap,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,hard_cap,none,trace burst25,3,clean,evidence/raw/w3/fp8/trace/seed-3/trace-hard_cap
w3/fp8/trace/seed-3/trace-passthrough,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,trace burst25,3,clean,evidence/raw/w3/fp8/trace/seed-3/trace-passthrough
w4/fp8-ngram/closed-loop/seed-1/cl-conc-1,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,closed_loop c=1,1,clean,evidence/raw/w4/fp8-ngram/closed-loop/seed-1/cl-conc-1
w4/fp8-ngram/closed-loop/seed-1/cl-conc-128,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,closed_loop c=128,1,clean,evidence/raw/w4/fp8-ngram/closed-loop/seed-1/cl-conc-128
w4/fp8-ngram/closed-loop/seed-1/cl-conc-256,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,closed_loop c=256,1,"suspect: Windows committed VRAM 24985 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/closed-loop/seed-1/cl-conc-256
w4/fp8-ngram/closed-loop/seed-1/cl-conc-32,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,closed_loop c=32,1,clean,evidence/raw/w4/fp8-ngram/closed-loop/seed-1/cl-conc-32
w4/fp8-ngram/closed-loop/seed-1/cl-conc-8,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,closed_loop c=8,1,clean,evidence/raw/w4/fp8-ngram/closed-loop/seed-1/cl-conc-8
w4/fp8-ngram/open-loop/seed-1/ol-rate-10.04,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 10.04 rps,1,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-1/ol-rate-10.04
w4/fp8-ngram/open-loop/seed-1/ol-rate-20.09,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 20.09 rps,1,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-1/ol-rate-20.09
w4/fp8-ngram/open-loop/seed-1/ol-rate-30.13,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 30.13 rps,1,"suspect: Windows committed VRAM 24949 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/open-loop/seed-1/ol-rate-30.13
w4/fp8-ngram/open-loop/seed-1/ol-rate-36.15,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 36.15 rps,1,"suspect: Windows committed VRAM 25481 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/open-loop/seed-1/ol-rate-36.15
w4/fp8-ngram/open-loop/seed-1/ol-rate-4.02,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 4.02 rps,1,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-1/ol-rate-4.02
w4/fp8-ngram/open-loop/seed-2/ol-rate-10.04,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 10.04 rps,2,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-2/ol-rate-10.04
w4/fp8-ngram/open-loop/seed-2/ol-rate-20.09,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 20.09 rps,2,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-2/ol-rate-20.09
w4/fp8-ngram/open-loop/seed-2/ol-rate-30.13,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 30.13 rps,2,"suspect: Windows committed VRAM 26605 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/open-loop/seed-2/ol-rate-30.13
w4/fp8-ngram/open-loop/seed-2/ol-rate-36.15,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 36.15 rps,2,"suspect: Windows committed VRAM 26605 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/open-loop/seed-2/ol-rate-36.15
w4/fp8-ngram/open-loop/seed-2/ol-rate-4.02,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 4.02 rps,2,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-2/ol-rate-4.02
w4/fp8-ngram/open-loop/seed-3/ol-rate-10.04,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 10.04 rps,3,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-3/ol-rate-10.04
w4/fp8-ngram/open-loop/seed-3/ol-rate-20.09,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 20.09 rps,3,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-3/ol-rate-20.09
w4/fp8-ngram/open-loop/seed-3/ol-rate-30.13,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 30.13 rps,3,"suspect: Windows committed VRAM 26605 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/open-loop/seed-3/ol-rate-30.13
w4/fp8-ngram/open-loop/seed-3/ol-rate-36.15,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 36.15 rps,3,"suspect: Windows committed VRAM 26605 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/fp8-ngram/open-loop/seed-3/ol-rate-36.15
w4/fp8-ngram/open-loop/seed-3/ol-rate-4.02,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,ngram,open_loop 4.02 rps,3,clean,evidence/raw/w4/fp8-ngram/open-loop/seed-3/ol-rate-4.02
w4/fp8-none/closed-loop/seed-1/cl-conc-1,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,closed_loop c=1,1,clean,evidence/raw/w4/fp8-none/closed-loop/seed-1/cl-conc-1
w4/fp8-none/closed-loop/seed-1/cl-conc-128,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,closed_loop c=128,1,clean,evidence/raw/w4/fp8-none/closed-loop/seed-1/cl-conc-128
w4/fp8-none/closed-loop/seed-1/cl-conc-256,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,closed_loop c=256,1,clean,evidence/raw/w4/fp8-none/closed-loop/seed-1/cl-conc-256
w4/fp8-none/closed-loop/seed-1/cl-conc-32,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,closed_loop c=32,1,clean,evidence/raw/w4/fp8-none/closed-loop/seed-1/cl-conc-32
w4/fp8-none/closed-loop/seed-1/cl-conc-8,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,closed_loop c=8,1,clean,evidence/raw/w4/fp8-none/closed-loop/seed-1/cl-conc-8
w4/fp8-none/open-loop/seed-1/ol-rate-10.04,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 10.04 rps,1,clean,evidence/raw/w4/fp8-none/open-loop/seed-1/ol-rate-10.04
w4/fp8-none/open-loop/seed-1/ol-rate-20.09,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 20.09 rps,1,clean,evidence/raw/w4/fp8-none/open-loop/seed-1/ol-rate-20.09
w4/fp8-none/open-loop/seed-1/ol-rate-30.13,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 30.13 rps,1,clean,evidence/raw/w4/fp8-none/open-loop/seed-1/ol-rate-30.13
w4/fp8-none/open-loop/seed-1/ol-rate-36.15,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 36.15 rps,1,clean,evidence/raw/w4/fp8-none/open-loop/seed-1/ol-rate-36.15
w4/fp8-none/open-loop/seed-1/ol-rate-4.02,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 4.02 rps,1,clean,evidence/raw/w4/fp8-none/open-loop/seed-1/ol-rate-4.02
w4/fp8-none/open-loop/seed-2/ol-rate-10.04,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 10.04 rps,2,clean,evidence/raw/w4/fp8-none/open-loop/seed-2/ol-rate-10.04
w4/fp8-none/open-loop/seed-2/ol-rate-20.09,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 20.09 rps,2,clean,evidence/raw/w4/fp8-none/open-loop/seed-2/ol-rate-20.09
w4/fp8-none/open-loop/seed-2/ol-rate-30.13,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 30.13 rps,2,clean,evidence/raw/w4/fp8-none/open-loop/seed-2/ol-rate-30.13
w4/fp8-none/open-loop/seed-2/ol-rate-36.15,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 36.15 rps,2,clean,evidence/raw/w4/fp8-none/open-loop/seed-2/ol-rate-36.15
w4/fp8-none/open-loop/seed-2/ol-rate-4.02,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 4.02 rps,2,clean,evidence/raw/w4/fp8-none/open-loop/seed-2/ol-rate-4.02
w4/fp8-none/open-loop/seed-3/ol-rate-10.04,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 10.04 rps,3,clean,evidence/raw/w4/fp8-none/open-loop/seed-3/ol-rate-10.04
w4/fp8-none/open-loop/seed-3/ol-rate-20.09,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 20.09 rps,3,clean,evidence/raw/w4/fp8-none/open-loop/seed-3/ol-rate-20.09
w4/fp8-none/open-loop/seed-3/ol-rate-30.13,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 30.13 rps,3,clean,evidence/raw/w4/fp8-none/open-loop/seed-3/ol-rate-30.13
w4/fp8-none/open-loop/seed-3/ol-rate-36.15,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 36.15 rps,3,clean,evidence/raw/w4/fp8-none/open-loop/seed-3/ol-rate-36.15
w4/fp8-none/open-loop/seed-3/ol-rate-4.02,2026-09-11,"RTX 4090 24 GB (WSL2, desktop-shared)",fp8,passthrough,none,open_loop 4.02 rps,3,clean,evidence/raw/w4/fp8-none/open-loop/seed-3/ol-rate-4.02
w4/q4b-eagle3/closed-loop/seed-1/cl-conc-1,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,closed_loop c=1,1,clean,evidence/raw/w4/q4b-eagle3/closed-loop/seed-1/cl-conc-1
w4/q4b-eagle3/closed-loop/seed-1/cl-conc-128,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,closed_loop c=128,1,clean,evidence/raw/w4/q4b-eagle3/closed-loop/seed-1/cl-conc-128
w4/q4b-eagle3/closed-loop/seed-1/cl-conc-256,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,closed_loop c=256,1,clean,evidence/raw/w4/q4b-eagle3/closed-loop/seed-1/cl-conc-256
w4/q4b-eagle3/closed-loop/seed-1/cl-conc-32,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,closed_loop c=32,1,clean,evidence/raw/w4/q4b-eagle3/closed-loop/seed-1/cl-conc-32
w4/q4b-eagle3/closed-loop/seed-1/cl-conc-8,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,closed_loop c=8,1,clean,evidence/raw/w4/q4b-eagle3/closed-loop/seed-1/cl-conc-8
w4/q4b-eagle3/open-loop/seed-1/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 11.9 rps,1,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-1/ol-rate-11.90
w4/q4b-eagle3/open-loop/seed-1/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 23.81 rps,1,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-1/ol-rate-23.81
w4/q4b-eagle3/open-loop/seed-1/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 35.71 rps,1,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-1/ol-rate-35.71
w4/q4b-eagle3/open-loop/seed-1/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 4.76 rps,1,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-1/ol-rate-4.76
w4/q4b-eagle3/open-loop/seed-1/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 42.86 rps,1,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-1/ol-rate-42.86
w4/q4b-eagle3/open-loop/seed-2/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 11.9 rps,2,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-2/ol-rate-11.90
w4/q4b-eagle3/open-loop/seed-2/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 23.81 rps,2,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-2/ol-rate-23.81
w4/q4b-eagle3/open-loop/seed-2/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 35.71 rps,2,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-2/ol-rate-35.71
w4/q4b-eagle3/open-loop/seed-2/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 4.76 rps,2,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-2/ol-rate-4.76
w4/q4b-eagle3/open-loop/seed-2/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 42.86 rps,2,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-2/ol-rate-42.86
w4/q4b-eagle3/open-loop/seed-3/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 11.9 rps,3,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-3/ol-rate-11.90
w4/q4b-eagle3/open-loop/seed-3/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 23.81 rps,3,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-3/ol-rate-23.81
w4/q4b-eagle3/open-loop/seed-3/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 35.71 rps,3,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-3/ol-rate-35.71
w4/q4b-eagle3/open-loop/seed-3/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 4.76 rps,3,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-3/ol-rate-4.76
w4/q4b-eagle3/open-loop/seed-3/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,eagle3,open_loop 42.86 rps,3,clean,evidence/raw/w4/q4b-eagle3/open-loop/seed-3/ol-rate-42.86
w4/q4b-ngram/closed-loop/seed-1/cl-conc-1,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,closed_loop c=1,1,clean,evidence/raw/w4/q4b-ngram/closed-loop/seed-1/cl-conc-1
w4/q4b-ngram/closed-loop/seed-1/cl-conc-128,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,closed_loop c=128,1,clean,evidence/raw/w4/q4b-ngram/closed-loop/seed-1/cl-conc-128
w4/q4b-ngram/closed-loop/seed-1/cl-conc-256,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,closed_loop c=256,1,clean,evidence/raw/w4/q4b-ngram/closed-loop/seed-1/cl-conc-256
w4/q4b-ngram/closed-loop/seed-1/cl-conc-32,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,closed_loop c=32,1,clean,evidence/raw/w4/q4b-ngram/closed-loop/seed-1/cl-conc-32
w4/q4b-ngram/closed-loop/seed-1/cl-conc-8,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,closed_loop c=8,1,clean,evidence/raw/w4/q4b-ngram/closed-loop/seed-1/cl-conc-8
w4/q4b-ngram/open-loop/seed-1/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 11.9 rps,1,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-1/ol-rate-11.90
w4/q4b-ngram/open-loop/seed-1/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 23.81 rps,1,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-1/ol-rate-23.81
w4/q4b-ngram/open-loop/seed-1/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 35.71 rps,1,"suspect: Windows committed VRAM 26038 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/q4b-ngram/open-loop/seed-1/ol-rate-35.71
w4/q4b-ngram/open-loop/seed-1/ol-rate-4.76,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 4.76 rps,1,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-1/ol-rate-4.76
w4/q4b-ngram/open-loop/seed-1/ol-rate-42.86,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 42.86 rps,1,"suspect: Windows committed VRAM 26603 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/q4b-ngram/open-loop/seed-1/ol-rate-42.86
w4/q4b-ngram/open-loop/seed-2/ol-rate-11.90,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 11.9 rps,2,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-2/ol-rate-11.90
w4/q4b-ngram/open-loop/seed-2/ol-rate-23.81,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 23.81 rps,2,clean,evidence/raw/w4/q4b-ngram/open-loop/seed-2/ol-rate-23.81
w4/q4b-ngram/open-loop/seed-2/ol-rate-35.71,2026-09-12,"RTX 4090 24 GB (WSL2, desktop-shared)",bf16-4b,passthrough,ngram,open_loop 35.71 rps,2,"suspect: Windows committed VRAM 26603 MB > physical 24564 MiB (VidMm paging, ADR 0007)",evidence/raw/w4/q4b-ngram/open-loop/seed-2/ol-rate-35.71
